TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,industry,other,service,workplace,superZone,IntExt,xi,yi,Students,area,socio,vehAdultFactor,SZ_new,ssz,settl_size,ORTHO,ARABS,REST,childEdu,adultEdu
1815,72.7,73.8,188.3,21.7,24.7,16.8,23.3,66.8,34.9,156.087887,249.88968,483.063263,889.04083,18,1,205.605621,741.187133,0,0.63,7,1,18,1,3,0,0,1,0,0
1816,739.3,864.4,1914.1,220.5,251,171.2,237,679.2,355.2,202.8483626,451.6717274,875.4258177,1529.886508,18,1,204.243423,742.154602,12,0.23,3,1,18,1,3,0,0,1,12,0
1817,1444.6,1142.9,3740.4,430.9,490.4,334.6,463.1,1327.2,694.2,12.8511852,16.33902964,202.6695109,231.8363173,18,1,204.435943,741.187927,390,0.29,7,1,18,1,3,0,0,1,390,0
1901,1811.1,1318.8,5421.4,846.1,965,660.8,919.5,1652,378,128.6816501,115.4730259,350.8145025,594.9468288,19,2,235.747985,743.248107,1882,7.51,3,1,35,3,2,0,1,0,1882,0
1902,2206.4,1589.5,8280.1,1540.6,1656.8,1002.8,849.9,2405.4,824.7,102.2511317,107.0818938,383.7005347,593.0335603,19,2,230.083892,742.678894,2117,16.05,2,1,19,3,2,0,0.92,0.08,2117,0
1903,1629.3,1038.8,4897.4,781.2,891.7,611.6,821.7,1469.4,321.9,396.2710867,151.4823346,367.458333,915.1160308,19,2,232.460037,739.315185,1088,0.86,2,1,19,3,3,0,1,0,1088,0
1904,2701.3,2008.2,9237.6,1468.1,1681,1159.8,1633,2679.3,616.4,291.0099293,175.5217231,614.5804102,1081.112063,19,2,230.490539,738.283447,2660,7.49,2,1,19,3,2,0,1,0,2660,0
1905,1202,871.2,4066.1,599.8,713.2,526.8,695.7,1279.7,251,266.5422041,62.04212664,218.177359,546.7616897,19,2,234.265655,737.039855,543,2.49,2,1,19,3,2,0,1,0,543,0
1906,2170.4,1772.6,7326.1,1038.8,1235.3,912.5,1249.9,2371.5,518.1,160.2914678,66.02369033,206.3797955,432.667072,19,2,229.423843,736.420043,1821,1.82,3,1,19,3,2,0,1,0,1822,0
1907,2586.4,2480,9231.1,1541,1724.4,1137.4,1624.1,2680.5,523.6,538.9350316,85.67485711,300.3804559,924.9903446,19,2,224.74562,735.806457,2465,3.08,2,1,19,3,2,0,1,0,2465,0
1908,1347.9,997.8,3658.7,466.5,557.6,415.5,616.3,1245.3,357.5,145.8083096,97.88192026,210.7086286,454.4310671,19,2,228.778106,735.677001,727,0.33,3,1,19,3,3,0,1,0,727,0
1909,3451.5,2697.1,9368.6,1194.5,1427.8,1063.8,1578.1,3188.9,915.5,2732.850995,1173.716283,2448.642516,6355.255384,19,2,228.716232,734.908813,1722,1.25,5,1,19,3,3,0,1,0,1722,0
1910,802.2,494.9,2177.6,277.7,331.9,247.3,366.8,741.2,212.8,26.34290242,24.49130716,32.1161655,82.94491315,19,2,227.027709,732.047668,315,0.62,2,1,19,3,3,0,1,0,315,0
1911,1615.5,1127,4733.1,676.5,791.9,569,805.1,1546.3,344.2,150.7184649,105.2912813,204.943143,460.972793,19,2,226.430618,733.276,1706,0.52,3,1,19,3,2,0,1,0,1706,0
1912,2048.5,1394.4,5996.3,942.7,1072.5,730.9,1045,1835.1,370.1,145.6264875,183.1004749,387.6023041,716.2968403,19,2,230.947692,731.818847,462,6.48,3,1,19,3,2,0,1,0,462,0
1913,1664.4,1093.7,4982.3,777.6,886.8,607.3,845,1518.2,347.4,121.2346934,108.7904677,330.5124595,560.5165643,19,2,234.636871,740.169311,336,7.17,3,1,35,3,2,0,1,0,336,0
1914,1810.3,1354.8,5419.5,845.9,964.7,660.6,919.2,1651.4,377.9,128.4630094,115.2768278,350.21844,593.9359655,19,2,235.743103,741.603454,2087,3.43,3,1,35,3,2,0,1,0,2087,0
1915,0,0,0,0,0,0,0,0,0,582.6097423,222.713912,540.24836,1345.431279,19,2,231.973663,741.48291,0,2.82,2,1,19,3,3,0,0,1,0,0
1916,3226.3,2155,9697.7,1546.8,1765.7,1211.1,1627,2909.7,637.4,354.2870963,135.4331372,328.5269861,818.1616379,19,2,232.795104,740.34436,1464,4.36,2,1,19,3,3,0,1,0,1464,0
1917,3479.4,2382.9,10457.8,1668.1,1904.1,1306,1754.5,3137.8,687.3,154.6250538,59.10843591,143.3823118,357.0784501,19,2,232.5932,738.361145,2000,2.17,2,1,19,3,3,0,1,0,2000,0
1918,1641.1,1448,5550.1,818.7,973.5,719,949.7,1746.7,342.6,256.2201465,59.63949623,209.7282683,525.587911,19,2,233.333679,736.899475,2163,0.48,2,1,19,3,2,0,1,0,2163,0
1919,1530.4,1294.1,5176.2,763.5,907.9,670.6,885.7,1629,319.5,187.7267413,43.69651814,153.6631873,385.0864467,19,2,233.315719,735.435363,1014,2.3,2,1,19,3,2,0,1,0,1014,0
1920,0,0,0,0,0,0,0,0,0,102.040293,42.03016417,131.3797615,275.4324695,19,2,227.47586,736.827575,0,0.68,3,1,19,3,2,0,0,1,0,0
1921,2118.3,1638.7,7151,1013.9,1205.8,890.7,1220,2314.9,505.7,700.0383155,288.344187,901.3191184,1889.579854,19,2,228.422302,737.302246,2039,6.96,3,1,19,3,2,0,1,0,2039,0
1922,2177.7,1837.8,7351.3,1042.3,1239.6,915.6,1254.2,2379.7,519.9,171.8081489,70.76738506,221.2078481,463.7534972,19,2,228.793624,736.12445,190,1.41,3,1,19,3,2,0,1,0,190,0
1923,3430.9,2373.8,9312.7,1187.4,1419.3,1057.5,1568.6,3169.8,910.1,582.4060819,390.9724062,841.6391845,1815.146324,19,2,228.104141,735.945495,1461,0.71,3,1,19,3,3,0,1,0,1461,0
1924,4554.6,3857.5,12363,1576.3,1884.2,1403.8,2082.4,4208.1,1208.1,638.4025411,428.5631373,922.5600671,1989.666767,19,2,227.144699,735.615356,1848,5.13,3,1,19,3,3,0,1,0,1848,0
1925,3340.1,2472.6,9066.2,1156,1381.7,1029.5,1527.1,3085.9,886,349.601369,234.6893219,505.2114328,1089.57935,19,2,227.125701,734.092041,2467,0.89,4,1,19,3,3,0,1,0,2467,0
1926,2634.7,1758.2,7151.6,911.9,1089.9,812.1,1204.6,2434.2,698.9,2025.035616,869.7207715,1814.437857,4709.228026,19,2,228.497436,733.659667,3640,0.89,3,1,19,3,3,0,1,0,3640,0
1927,2294.9,1689.3,6229.2,794.2,949.4,707.3,1049.2,2120.3,608.7,1415.48393,607.9279625,1268.277757,3291.713263,19,2,228.068191,733.275878,0,0.6,4,1,19,3,3,0,1,0,0,0
1928,825.5,700.3,2240.8,285.7,341.5,254.5,377.4,762.7,219,1204.285637,517.2216358,1079.043467,2800.57083,19,2,228.356353,734.505371,1062,0.18,3,1,19,3,3,0,1,0,1062,0
1929,2438.1,1825.6,6617.8,843.8,1008.6,751.5,1114.7,2252.6,646.7,620.8282071,266.6358967,556.2638963,1443.738357,19,2,228.898452,734.265991,626,0.48,3,1,19,3,3,0,1,0,626,0
1930,1893.9,1468.8,5140.9,655.5,783.5,583.8,865.9,1749.8,502.4,486.0550922,451.8911535,592.5780515,1530.423519,19,2,227.038055,733.568969,533,0.39,4,1,19,3,3,0,1,0,533,0
1931,3032.6,2057.9,8231.6,1049.6,1254.5,934.7,1386.5,2801.9,804.4,141.4854931,131.5407321,172.4931991,445.4900886,19,2,227.134796,732.737182,1101,0.69,2,1,19,3,3,0,1,0,1101,0
1932,877.5,351.6,2381.8,303.7,363,270.5,401.2,810.7,232.8,159.9876186,148.7423765,195.0502172,503.7470405,19,2,228.046951,732.183837,1150,1.95,4,1,19,3,3,0,1,0,1150,0
1933,2678.6,2040.6,7848,1121.7,1313,943.5,1335,2564,570.7,400.131999,279.53052,544.0893361,1223.804696,19,2,225.565826,732.362731,1441,1.8,3,1,19,3,2,0,1,0,1441,0
1934,2846.5,1934,8340.1,1192.1,1395.4,1002.6,1418.7,2724.8,606.5,444.9241545,310.8221302,604.9965723,1360.801614,19,2,225.890258,731.194335,1878,1.76,3,1,19,3,2,0,1,0,1878,0
1935,1842.3,1172.2,5392.6,847.8,964.5,657.3,939.8,1650.4,332.8,156.5122782,196.7875004,416.5761373,769.8410658,19,2,230.77127,731.78363,2375,0.45,3,1,19,3,2,0,1,0,2375,0
1936,1484.6,981.2,4345.7,683.2,777.3,529.7,757.3,1330,268.2,105.541275,132.7001558,280.9107194,519.1286496,19,2,230.493179,731.00476,1209,2.74,3,1,19,3,2,0,1,0,1209,0
1937,431.1,176.4,1195.2,222.4,239.2,144.8,122.7,347.2,119,74.08997195,38.37378627,87.07653513,199.538768,19,2,236.772201,745.60321,95,3.68,8,1,35,3,1,0,0,1,95,0
1938,3420,2362.2,10838.5,1735,1988.9,1375.3,1952.1,3172.5,614.8,473.5758412,245.2814819,556.5846806,1275.432253,19,2,234.222747,746.060363,3193,7.08,2,1,35,3,2,0,1,0,3193,0
2001,0,0,0,0,0,0,0,0,0,3596.763874,0,0,3596.763874,20,2,231.639663,735.53479,0,1.64,5,1,19,3,3,0,0,1,0,0
2002,2056.9,2353.6,5654.5,664.3,753,509.5,602,1957.4,1168.2,296.6556909,425.7443597,1825.682602,2548.082653,20,2,230.011978,734.835266,52,1.39,4,1,19,3,3,0.03,0.23,0.74,52,0
2003,1208.4,1607.4,3322,390.3,442.4,299.3,353.7,1150,686.3,148.3843352,212.9532509,913.1889509,1274.526537,20,2,230.643997,734.727172,971,0.51,3,1,19,3,3,0.05,0.24,0.71,971,0
2004,1874.1,2025.1,5152.1,605.3,686.1,464.3,548.6,1783.5,1064.4,294.3785896,19.86158505,102.2978413,416.5441178,20,2,231.507492,734.065734,409,11.7,7,1,19,3,3,0,0.23,0.77,409,0
2005,1726,1757.4,4744.9,557.4,631.9,427.6,505.2,1642.5,980.3,730.0520731,104.3407757,299.9102809,1134.30313,20,2,232.193298,736.749389,293,9.47,5,1,19,3,3,0.33,0.23,0.44,293,0
2006,0,0,0,0,0,0,0,0,0,2082.682344,0,0,2082.682344,20,2,230.419265,740.15625,0,3.51,6,1,19,3,3,0,0,1,0,0
2007,2011.9,2227.3,5531,649.8,736.5,498.4,588.9,1914.7,1142.7,759.1039553,51.216387,263.7919288,1074.128006,20,2,230.098632,733.456726,1358,0.48,4,1,19,3,3,0.02,0.23,0.75,1358,0
2008,1044.4,1104.3,2871.2,337.3,382.3,258.7,305.7,993.9,593.2,89.21615573,12.6095551,86.00285123,187.8234858,20,2,230.734817,734.618041,289,0.27,5,1,19,3,3,0.06,0.23,0.71,289,0
2009,1697.6,1738.6,4666.9,548.3,621.5,420.5,496.9,1615.5,964.2,792.4883268,53.46881485,275.3931432,1121.366711,20,2,229.561691,733.452819,402,0.5,5,1,19,3,3,0,0.23,0.77,402,0
2010,0,0,0,0,0,0,0,0,0,2020.459253,285.5659053,1947.688231,4253.598428,20,2,230.119857,734.19104,0,0.51,5,1,19,3,3,0,0.24,0.76,0,0
2011,1698.7,1868.5,4669.9,548.6,621.9,420.8,497.2,1616.6,964.8,696.9930993,47.02579674,242.2081359,986.2414792,20,2,229.520263,732.747314,277,1.41,4,1,19,3,3,0,0.23,0.77,277,0
2012,2460.5,2185.4,6764.3,794.7,900.8,609.5,720.2,2341.6,1397.5,257.7472229,36.8378451,105.8842853,400.4693534,20,2,231.59027,737.151611,393,0.81,6,1,19,3,3,0,0.23,0.77,393,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,227.561874,732.839111,0,0.16,4,1,19,3,3,0,0,1,0,0
2101,2906.1,1736.1,7343.7,1366.3,1469.5,889.4,753.8,2133.4,731.4,584.9339242,104.8184987,1324.241627,2013.99405,21,2,224.934555,740.370971,1427,39.08,9,1,19,3,2,0,0,1,1427,0
2102,3023.5,2518.6,10662.4,1874.1,1932.2,1053.2,1124.6,3445.8,1232.5,206.3950612,334.5189499,609.7926429,1150.706654,21,2,219.471862,736.00354,3257,12.81,2,1,21,3,2,0,1,0,3257,0
2103,1452.2,1433.1,4522.6,794.9,819.6,446.7,477,1461.6,522.8,233.8202234,70.07563925,427.1444744,731.0403371,21,2,221.986297,735.023437,786,14.46,10,1,21,3,2,0,0,1,786,0
2104,0,0,0,0,0,0,0,0,0,2006.383976,698.1356256,2815.267543,5519.760504,21,2,224.215896,732.712768,0,3.48,5,1,21,3,3,0,0,1,0,0
2105,2387.9,2603.1,7475.6,1100.4,1216.9,783.3,838.3,2403.4,1133.3,1463.870265,474.4650566,1610.82067,3549.124518,21,2,222.689117,731.416625,2212,0.94,3,1,21,3,3,0.18,0,0.82,2212,0
2106,2194.1,1998.7,6868.9,1011.1,1118.2,719.7,770.3,2208.4,1041.3,775.7232894,269.9184554,1088.459948,2134.091393,21,2,223.037521,732.420043,398,1.05,7,1,21,3,3,0.03,0,0.97,398,0
2107,1836.7,1504.4,4463.7,784.6,808.9,440.9,470.8,1442.5,516,388.9615868,343.1429497,1416.513528,2148.618064,21,2,228.67543,728.034118,5441,32.71,7,1,36,3,1,0,0,1,216,5225
2108,1037.4,1050.7,3247.7,478.1,528.7,340.3,364.2,1044.2,492.3,582.8843185,188.9226442,641.3970765,1413.191507,21,2,223.271072,730.763061,1621,0.87,4,1,21,3,3,0,0,1,1621,0
2109,1756.1,1668.9,5497.5,809.2,894.9,576,616.5,1767.5,833.4,1023.01002,331.5748115,1125.704733,2480.26757,21,2,224.132583,731.696228,499,1.59,6,1,21,3,3,0.11,0,0.89,499,0
2110,1355.7,1273.3,4244.2,624.7,690.9,444.7,475.9,1364.5,643.4,830.0897148,269.0460848,913.4181507,2012.536103,21,2,222.271133,731.300537,311,0.74,3,1,21,3,3,0.37,0,0.63,311,0
2111,0,0,0,0,0,0,0,0,0,689.3043632,223.4151765,758.5000819,1671.204801,21,2,223.129043,730.298522,0,0.56,4,1,21,3,3,0,0,1,0,0
2112,3051.4,2827,6554.6,1152.1,1187.8,647.4,691.3,2118.3,757.7,1837.16914,535.4461666,2562.88023,4935.495537,21,2,218.099761,729.830566,3206,73.91,8,1,21,3,1,0,0,1,3206,0
2201,1106.6,874.8,2431.3,427.3,440.6,240.2,256.4,785.7,281,512.6417633,152.1633884,870.8046085,1535.692458,22,1,215.940856,736.37677,300,19.72,9,1,42,3,1,0,0,1,300,0
2202,2857.1,2243.2,8349.8,1241.2,1432.8,1003.8,1420.4,2669.5,582.2,512.8360044,183.6377046,799.8602907,1496.334,22,1,214.597702,738.469604,2056,3.57,3,1,42,3,2,0,1,0,2056,0
2203,2852.8,2420.3,6490.9,833.1,903.2,556.8,623,2214.5,1360.5,227.1715375,181.652147,735.1168853,1143.94057,22,1,213.397888,736.58905,608,1.86,8,1,42,3,2,0,0,1,608,0
2204,1851.4,1323.9,4212.5,540.6,586.1,361.3,404.3,1437.2,882.9,53.97175825,128.9897901,1350.161844,1533.123392,22,1,212.032485,736.351623,445,1.68,9,1,42,3,2,0,0,1,445,0
2205,2392.9,1893.7,5444.5,698.8,757.6,467,522.5,1857.5,1141.1,131.8018563,60.51409999,1178.456372,1370.772328,22,1,212.155914,734.774291,2072,2.14,9,1,42,3,2,0,0,1,2072,0
2206,1808.1,1073.2,4114,528,572.4,352.9,394.8,1403.6,862.3,343.571292,46.19641021,701.999721,1091.767423,22,1,210.133056,734.387756,720,2.52,9,1,42,3,2,0,0,1,720,0
2207,389,570.1,1437.6,184.5,200,123.3,138,490.5,301.3,570.7699564,130.5759793,515.4810282,1216.826964,22,1,211.164306,737.403442,6180,12.17,5,1,42,3,1,0,0,1,496,5684
2208,4342,2674.1,9128.7,1359.4,1461.2,883.4,1041.9,3245.3,1137.4,956.9852858,436.1415174,1509.272226,2902.399029,22,1,215.803863,734.126403,1115,6.91,9,1,42,3,2,0,0,1,1115,0
2209,935.3,647.4,2606.6,458.2,472.4,257.5,274.9,842.4,301.3,538.3304403,123.6861092,502.1771493,1164.193699,22,1,214.012298,732.907409,806,17.74,8,1,42,3,1,0,0,1,806,0
2210,0,0,0,0,0,0,0,0,0,5471.036057,170.2377763,3319.376335,8960.650168,22,1,210.185073,730.166625,0,2.22,7,1,22,3,3,0,0,1,0,0
2211,852.9,849.8,2230.8,365.3,383.4,218.9,242,763.3,257.9,136.4413792,54.2337897,431.8800868,622.5552557,22,1,210.712417,729.528625,330,1.19,5,1,22,3,3,0.03,0,0.97,330,0
2212,711,483.1,1449.4,237.4,249.1,142.2,157.2,496,167.5,346.0111728,65.28004182,400.1815027,811.4734144,22,1,211.327133,728.7229,69,8.06,9,1,22,3,2,0,0,1,69,0
2213,359,438.4,1023,167.5,175.8,100.4,111,350,118.3,186.498708,0,8.724445334,195.2231533,22,1,206.53157,726.312622,272,4.96,5,1,22,3,1,0.15,0,0.85,272,0
2214,1855.2,1347.9,4852.3,794.7,834,476.1,526.3,1660.3,560.9,56.9143697,49.15047329,114.7992265,220.8640694,22,1,208.759307,728.196533,635,1.14,6,1,22,3,3,0.03,0,0.97,635,0
2215,739,773.2,1932.9,316.5,332.2,189.6,209.7,661.4,223.4,295.0230593,27.15259138,161.6368944,483.8125451,22,1,210.097229,729.246398,2047,0.29,3,1,22,3,3,0,0,1,2047,0
2216,1918.4,1358.9,5017.6,821.7,862.4,492.3,544.3,1716.9,580,0,177.3428896,203.7477352,381.0906248,22,1,208.86853,727.380676,813,0.81,8,1,22,3,3,0,0,1,813,0
2217,1713,817.2,3405,546,611.7,404.4,412.5,999.4,431.1,0,115.3328938,547.139248,662.4721417,22,1,214.024307,740.570983,381,7.58,10,1,42,3,2,0,0,1,381,0
2218,1973.5,2660.9,5671.8,922.4,928.4,473.3,607.7,1772.5,967.6,2726.920534,179.5370253,1383.688881,4290.14644,22,2,213.746704,721.295776,1003,111.74,6,1,22,3,1,0,0,1,1003,0
2219,2074.5,2440.1,6032.4,981,987.5,503.4,646.3,1885.2,1029.1,2619.118581,126.5715934,1377.673076,4123.36325,22,2,207.798156,722.730407,942,59.74,6,1,22,3,1,0,0,1,942,0
2220,2128.7,1729.9,6198.9,1027.7,1163,784.5,1059.6,1800,364,222.4996283,41.97779198,257.3334117,521.8112801,22,2,217.11444,739.510437,20,7.42,3,1,42,3,2,0,1,0,20,0
2221,2694.4,1904.7,7047.3,1154.1,1211.3,691.4,764.4,2411.4,814.6,131.0254632,24.71985989,151.5383631,307.2839501,22,2,208.150497,727.669372,1372,1.42,9,1,22,3,3,0,0,1,1372,0
2222,1231.5,966.3,3221,527.5,553.6,316,349.4,1102.1,372.3,289.0954738,15.82995593,85.14926068,390.0746904,22,2,209.804794,727.726318,310,1.08,9,1,22,3,3,0,0,1,310,0
2301,3518.3,2147.6,7929.3,902.3,1079.3,805.2,1383.2,2960.6,798.7,200.4126832,205.2427478,784.2905003,1189.87593,23,1,206.349945,737.129699,969,13.12,4,1,23,2,2,0,1,0,969,0
2302,236.8,291.7,669.7,105.9,113.9,69.1,72.3,221.1,87.5,59.12328696,19.57460176,319.7850757,398.4829644,23,1,200.242614,737.711486,53,38.93,8,1,23,2,1,0,0,1,53,0
2303,1660.9,1205.6,4219.2,494.6,583.1,424.3,748,1603.5,365.9,70.91568683,136.4064149,597.9191322,805.2673155,23,1,203.932891,733.309143,749,3.11,4,1,23,2,2,0,1,0,749,0
2304,1542.2,1004.7,3918.2,459.3,541.5,394,694.6,1489.1,339.8,34.41803181,66.2031285,290.1924896,390.8263083,23,1,204.540328,732.384155,592,30.79,4,1,23,2,2,0,1,0,592,0
2305,2996.4,2151.4,7613.4,892.4,1052.1,765.5,1349.7,2893.4,660.3,129.0362438,248.2013811,1087.957297,1465.242379,23,1,205.607345,733.32965,1939,5.08,4,1,23,2,2,0,1,0,1939,0
2306,1344.5,803.7,3415.8,400.4,472,343.5,605.5,1298.2,296.2,30.35022359,58.37869415,255.8951364,344.6352164,23,1,204.851776,733.716735,556,1.97,4,1,23,2,2,0,1,0,556,0
2307,2757.4,1719,6215.3,707.2,846,631.2,1084.2,2320.6,626,249.0515483,255.0538385,974.6327442,1478.651141,23,1,208.60057,734.46466,2446,15.16,4,1,23,2,2,0,1,0,2446,0
2401,0,0,0,0,0,0,0,0,0,34.34510978,54.04522686,2348.848677,2437.239013,24,1,196.503295,743.075439,0,1.43,6,1,15,2,3,0,0,1,0,0
2402,0,0,0,0,0,0,0,0,0,397.2960882,163.5497725,2068.482353,2629.328214,24,1,197.383331,741.868164,0,0.39,6,1,41,2,3,0,0,1,0,0
2403,2237.7,1732.1,5995.6,793.5,867.2,544.3,738.3,2101.5,950.9,263.6952962,70.82102241,603.7007822,938.2171009,24,1,197.890304,741.268371,886,0.61,5,1,41,2,3,0.06,0,0.94,886,0
2404,1966.8,1882.1,5269.8,697.4,762.2,478.4,648.9,1847.1,835.8,15.54625583,15.94693252,467.1890282,498.6822165,24,1,197.29956,740.99475,1389,0.35,4,1,41,2,3,0,0,1,1389,0
2405,845,1018.9,2264.2,299.6,327.5,205.5,278.8,793.6,359.1,340.2414412,91.40814839,778.9441287,1210.593718,24,1,197.628311,740.825439,159,0.24,4,1,41,2,3,0.04,0,0.96,159,0
2406,1656.8,1199.8,4439.1,587.5,642.1,403,546.6,1555.9,704,26.01562623,26.73259231,782.0051428,834.7533613,24,1,198.031295,740.339416,1561,0.64,6,1,41,2,3,0,0,1,1561,0
2407,1091.8,1350.2,2925.4,387.1,423.1,265.6,360.2,1025.4,464,252.0054221,67.69319414,576.839384,896.5380002,24,1,197.792861,739.848999,32,0.91,3,1,41,2,3,0,0,1,32,0
2408,65.8,127.5,418.4,66.1,71.2,43.1,45.2,138.2,54.6,7.246226417,7.412170533,217.2208484,231.8792453,24,1,196.494186,741.360656,0,0.62,4,1,41,2,1,0,0,1,0,0
2409,1005.6,770,2470.5,390.5,420.2,254.7,266.7,815.7,322.6,233.4473724,84.52404863,343.8461298,661.8175508,24,1,196.532272,736.602478,132,7.41,9,1,24,2,2,0,0,1,132,0
2410,4380.2,3082.1,10341.1,1634.5,1759,1066.3,1116.6,3414.3,1350.5,298.7764932,113.0926663,948.2025621,1360.071722,24,1,194.885055,732.383544,2335,10.82,8,1,24,2,2,0.01,0,0.99,2335,0
2411,1456.8,1147.7,3249.8,513.6,552.8,335.1,350.9,1073,424.4,139.5020349,157.3609911,592.7151676,889.2412322,24,1,199.874816,725.699401,713,48.4,8,1,24,2,1,0,0,1,713,0
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,196.999008,741.284851,0,0.31,8,1,41,2,3,0,0,1,0,0
2413,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,197.249359,739.673278,0,0.33,3,1,41,2,3,0,0,1,0,0
2414,0,0,0,0,0,0,0,0,0,106.5433513,40.32871378,338.1279349,485,24,1,194.714965,734.504699,0,3.15,8,1,24,2,2,0,0,1,0,0
2415,758.6,635.2,2032.7,269,294,184.5,250.3,712.5,322.4,0,53.0465928,268.3904993,321.4370921,24,1,197.969848,741.791809,82,0.14,6,1,41,2,3,0,0,1,82,0
2416,2534.7,1923.5,8494.5,1301.5,1464.1,975.9,1467.6,2735.6,549.8,312.3388709,150.5278467,705.455036,1168.578189,24,1,196.006042,722.602783,3857,0.72,3,1,24,2,2,0,1,0,3857,0
2417,330.2,361.6,741.4,117.2,126.1,76.4,80.1,244.8,96.8,71.90426574,81.10940121,305.5062885,458.3462736,24,1,193.822509,724.798583,46,5.23,8,1,24,2,1,0,0,1,46,0
2418,286.4,230.9,626.7,99.1,106.6,64.6,67.7,206.9,81.8,35.22408635,39.73345006,149.6598258,224.5322799,24,1,192.957824,723.480957,56,2.63,9,1,24,2,1,0,0,1,56,0
2419,720.8,520.7,2381.7,376.4,405.1,245.6,257.2,786.4,311,178.6702148,201.5434549,759.1326277,1138.914727,24,1,199.039047,733.13623,368,24.97,4,1,24,2,1,0.07,0.12,0.81,368,0
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,196.990798,741.748962,0,0.16,8,1,41,2,3,0,0,1,0,0
2421,1765.1,1474.8,4816.5,637.4,696.7,437.2,593.1,1688.2,763.9,91.28606006,51.04360713,415.5202274,557.8216483,24,1,196.907211,740.506469,261,0.14,8,1,41,2,3,0,0,1,261,0
2422,946,634.2,3170.5,485.8,546.5,364.3,547.8,1021.1,205.2,117.2314918,56.49826411,264.7814728,438.6074779,24,1,195.002517,722.465515,515,1.17,3,1,24,2,2,0,1,0,515,0
2423,1173.1,1014.7,3931.5,602.4,677.6,451.7,679.3,1266.1,254.5,145.1984816,69.97660811,327.9482946,543.2425948,24,1,195.424926,723.045837,530,0.86,3,1,24,2,2,0,1,0,530,0
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,193.027572,721.623046,0,8.01,0,1,25,2,1,0,0,1,0,0
2425,835.9,840.1,2163.3,341.9,368,223.1,233.6,714.3,282.5,139.424476,157.2735031,592.385636,888.746841,24,1,195.401443,730.736328,512,12.39,9,1,24,2,2,0,0,1,512,0
2426,333.6,278.7,910.4,120.5,131.7,82.6,112.1,319.1,144.4,0,0,0,0,24,1,197.200103,740.26239,0,0.28,3,1,41,2,3,0,0,1,0,0
2427,516.3,427.8,1283.3,202.8,218.3,132.3,138.6,423.7,167.6,52.6212973,59.35784019,223.5769612,335.4289941,24,1,195.209014,725.711669,58,5.49,9,1,24,2,2,0,0,1,58,0
2501,985.4,734.1,2412.2,393.7,424.8,259.2,239.9,806.1,288.5,43.65546089,89.667972,328.4304889,461.7372446,25,1,195.236572,721.608825,180,2.24,10,1,25,2,3,0,0,1,180,0
2502,340.7,202.7,994.2,157.1,169.1,102.5,107.3,328.3,129.8,122.6389387,43.27716027,174.083901,340,25,2,198.757888,722.437744,39,22.86,6,1,25,2,1,0,0,1,39,0
2503,2867.5,2093.5,7019.4,1145.5,1236.3,754.2,698.2,2345.7,839.5,336.8444344,691.8758087,2534.161363,3562.752925,25,2,196.297851,719.677368,1742,3.8,7,1,25,2,3,0.12,0,0.88,1742,0
2504,3993,2665.8,9774.5,1595.2,1721.5,1050.2,972.3,3266.4,1169,156.8395796,322.1472583,1179.941725,1658.868647,25,2,197.313919,718.882202,2463,19.97,7,1,25,2,3,0.21,0,0.79,2463,0
2505,2394,1587.2,5860.3,956.4,1032.1,629.7,582.9,1958.4,700.9,165.6071981,340.1558774,1245.902619,1751.602429,25,2,195.577835,718.956909,1183,1.51,10,1,25,2,3,0,0,1,1183,0
2506,428.5,430.5,894.8,141.4,152.2,92.3,96.6,295.4,116.8,27.33189623,56.13949907,205.624402,289.085356,25,2,194.496932,719.161376,61,0.63,8,1,25,2,1,0,0,1,61,0
2507,389.5,1018.9,2117.6,334.7,360.2,218.4,228.6,699.2,276.6,177.2604101,302.5915161,1112.904284,1592.702304,25,2,192.180404,718.109069,677,6.87,3,1,25,2,2,0,0,1,677,0
3001,2513.1,1316.9,6438.4,979.1,1095.6,722.5,1118.8,2079.9,442.5,389.4252929,360.1979443,1151.988883,1901.63691,30,2,229.851028,752.484863,2215,4.61,3,1,30,3,3,0,1,0,2215,0
3002,3086.6,1916.7,8816.7,1491.9,1647.5,1057,1463,2604.3,553,226.5637044,386.1730449,1238.371223,1851.202809,30,2,233.109039,751.172485,2467,3.79,3,1,30,3,3,0,1,0,2467,0
3003,1966.9,1298.2,6897.4,962.2,1117.9,792.4,1205.5,2297.1,522.3,93.4824705,106.8460301,342.5192723,542.8477729,30,2,234.540298,752.310424,1753,6.81,3,1,30,3,2,0,1,0,1753,0
3004,1783,1202,4568.2,694.7,777.3,512.6,793.8,1475.7,313.9,138.4807154,128.0873891,409.6504453,676.2273651,30,2,228.556045,752.784851,1386,0.83,3,1,30,3,3,0,1,0,1386,0
3005,2033.2,1666.8,5207.9,792,886.2,584.4,905,1682.4,357.9,171.8085056,158.9138447,508.2399424,838.9732296,30,2,227.556579,752.930664,572,0.94,3,1,30,3,3,0,1,0,572,0
